formatted_date,ticker,high,low,open,close,volume,adjclose
2020-01-27,AAPL,77.94249725341797,76.22000122070312,77.51499938964844,77.23750305175781,161940000,76.21807861328125
2020-01-28,AAPL,79.5999984741211,78.04750061035156,78.1500015258789,79.42250061035156,162234000,78.37423706054688
2020-01-29,AAPL,81.9625015258789,80.34500122070312,81.11250305175781,81.08499908447266,216229200,80.0147933959961
2020-01-30,AAPL,81.02249908447266,79.6875,80.13500213623047,80.96749877929688,126743200,79.89884185791016
2020-01-31,AAPL,80.66999816894531,77.07250213623047,80.23249816894531,77.37750244140625,199588400,76.35623168945312
2020-02-03,AAPL,78.37249755859375,75.55500030517578,76.07499694824219,77.16500091552734,173788400,76.14653015136719
2020-02-04,AAPL,79.91000366210938,78.40750122070312,78.82749938964844,79.7125015258789,136616400,78.66040802001953
2020-02-05,AAPL,81.19000244140625,79.73750305175781,80.87999725341797,80.36250305175781,118826800,79.30183410644531
2020-02-06,AAPL,81.30500030517578,80.06500244140625,80.64250183105469,81.30249786376953,105425600,80.22941589355469
2020-02-07,AAPL,80.8499984741211,79.5,80.59249877929688,80.00749969482422,117684000,79.1388931274414
2020-02-10,AAPL,80.38749694824219,78.4625015258789,78.54499816894531,80.38749694824219,109348800,79.51476287841797
2020-02-11,AAPL,80.9749984741211,79.67749786376953,80.9000015258789,79.90249633789062,94323200,79.03501892089844
2020-02-12,AAPL,81.80500030517578,80.36750030517578,80.36750030517578,81.80000305175781,113730400,80.91193389892578
2020-02-13,AAPL,81.55500030517578,80.8375015258789,81.04750061035156,81.21749877929688,94747600,80.33575439453125
2020-02-14,AAPL,81.49500274658203,80.7125015258789,81.18499755859375,81.23750305175781,80113600,80.35553741455078
2020-02-18,AAPL,79.9375,78.65249633789062,78.83999633789062,79.75,152531200,78.88419342041016
2020-02-19,AAPL,81.14250183105469,80.0,80.0,80.90499877929688,93984000,80.02664947509766
2020-02-20,AAPL,81.1624984741211,79.55249786376953,80.65750122070312,80.07499694824219,100566000,79.20565795898438
2020-02-21,AAPL,80.11250305175781,77.625,79.65499877929688,78.26249694824219,129554000,77.412841796875
2020-02-24,AAPL,76.04499816894531,72.30750274658203,74.31500244140625,74.54499816894531,222195200,73.7356948852539
2020-02-25,AAPL,75.63249969482422,71.53250122070312,75.23750305175781,72.0199966430664,230673600,71.23810577392578
2020-02-26,AAPL,74.47000122070312,71.625,71.63249969482422,73.1624984741211,198054800,72.36820220947266
2020-02-27,AAPL,71.5,68.23999786376953,70.2750015258789,68.37999725341797,320605600,67.63762664794922
2020-02-28,AAPL,69.60250091552734,64.09249877929688,64.31500244140625,68.33999633789062,426510000,67.59806060791016
2020-03-02,AAPL,75.36000061035156,69.43000030517578,70.56999969482422,74.70249938964844,341397200,73.89148712158203
2020-03-03,AAPL,76.0,71.44999694824219,75.9175033569336,72.33000183105469,319475600,71.54474639892578
2020-03-04,AAPL,75.8499984741211,73.28250122070312,74.11000061035156,75.68499755859375,219178400,74.86331939697266
2020-03-05,AAPL,74.88749694824219,72.85250091552734,73.87999725341797,73.2300033569336,187572800,72.43497467041016
2020-03-06,AAPL,72.70500183105469,70.30750274658203,70.5,72.25749969482422,226176800,71.47303009033203
2020-03-09,AAPL,69.52249908447266,65.75,65.9375,66.5425033569336,286744800,65.82008361816406
2020-03-10,AAPL,71.61000061035156,67.34249877929688,69.28500366210938,71.33499908447266,285290000,70.560546875
2020-03-11,AAPL,70.30500030517578,67.96499633789062,69.34750366210938,68.85749816894531,255598800,68.10993957519531
2020-03-12,AAPL,67.5,62.0,63.98500061035156,62.057498931884766,418474000,61.383766174316406
2020-03-13,AAPL,69.9800033569336,63.23749923706055,66.22250366210938,69.49250030517578,370732000,68.73805236816406
2020-03-16,AAPL,64.7699966430664,60.0,60.48749923706055,60.5525016784668,322423600,59.89510726928711
2020-03-17,AAPL,64.40249633789062,59.599998474121094,61.877498626708984,63.21500015258789,324056000,62.52870559692383
2020-03-18,AAPL,62.5,59.279998779296875,59.942501068115234,61.66749954223633,300233600,60.99799728393555
2020-03-19,AAPL,63.209999084472656,60.65250015258789,61.84749984741211,61.19499969482422,271857200,60.53063201904297
2020-03-20,AAPL,62.95750045776367,57.0,61.79499816894531,57.310001373291016,401693200,56.68781280517578
2020-03-23,AAPL,57.125,53.15250015258789,57.02000045776367,56.092498779296875,336752800,55.48352813720703
2020-03-24,AAPL,61.92250061035156,58.57500076293945,59.09000015258789,61.720001220703125,287531200,61.04993438720703
2020-03-25,AAPL,64.5625,61.07500076293945,62.6875,61.380001068115234,303602000,60.713623046875
2020-03-26,AAPL,64.66999816894531,61.59000015258789,61.630001068115234,64.61000061035156,252087200,63.90855407714844
2020-03-27,AAPL,63.967498779296875,61.76250076293945,63.1875,61.935001373291016,204216800,61.26259994506836
2020-03-30,AAPL,63.880001068115234,62.349998474121094,62.685001373291016,63.70249938964844,167976400,63.01091384887695
2020-03-31,AAPL,65.62249755859375,63.0,63.900001525878906,63.5724983215332,197002000,62.882320404052734
2020-04-01,AAPL,62.18000030517578,59.782501220703125,61.625,60.227500915527344,176218400,59.57363510131836
2020-04-02,AAPL,61.287498474121094,59.224998474121094,60.084999084472656,61.23249816894531,165934000,60.567718505859375
2020-04-03,AAPL,61.42499923706055,59.74250030517578,60.70000076293945,60.352500915527344,129880000,59.6972770690918
2020-04-06,AAPL,65.77749633789062,62.345001220703125,62.724998474121094,65.61750030517578,201820400,64.90511322021484
2020-04-07,AAPL,67.92500305175781,64.75,67.69999694824219,64.85749816894531,202887200,64.15336608886719
2020-04-08,AAPL,66.84249877929688,65.30750274658203,65.68499755859375,66.51750183105469,168895200,65.79534912109375
2020-04-09,AAPL,67.51750183105469,66.17500305175781,67.17500305175781,66.99749755859375,161834800,66.27013397216797
2020-04-13,AAPL,68.42500305175781,66.4574966430664,67.07749938964844,68.3125,131022800,67.57085418701172
2020-04-14,AAPL,72.0625,69.51249694824219,70.0,71.76249694824219,194994800,70.9833984375
2020-04-15,AAPL,71.5824966430664,70.15750122070312,70.5999984741211,71.10749816894531,131154400,70.33551788330078
2020-04-16,AAPL,72.05000305175781,70.5875015258789,71.84500122070312,71.67250061035156,157125200,70.8943862915039
2020-04-17,AAPL,71.73750305175781,69.21499633789062,71.17250061035156,70.69999694824219,215250000,69.93243408203125
2020-04-20,AAPL,70.41999816894531,69.2125015258789,69.48750305175781,69.23249816894531,130015200,68.4808578491211
2020-04-21,AAPL,69.3125,66.35749816894531,69.06999969482422,67.09249877929688,180991600,66.36410522460938
2020-04-22,AAPL,69.4749984741211,68.05000305175781,68.40249633789062,69.0250015258789,116862400,68.27562713623047
2020-04-23,AAPL,70.4375,68.71749877929688,68.96749877929688,68.75749969482422,124814400,68.01102447509766
2020-04-24,AAPL,70.75250244140625,69.25,69.30000305175781,70.74250030517578,126161200,69.97447204589844
2020-04-27,AAPL,71.13500213623047,69.98750305175781,70.44999694824219,70.7925033569336,117087600,70.0239486694336
2020-04-28,AAPL,71.4574966430664,69.55000305175781,71.2699966430664,69.6449966430664,112004800,68.8888931274414
2020-04-29,AAPL,72.4175033569336,70.97250366210938,71.18250274658203,71.93250274658203,137280800,71.15155792236328
2020-04-30,AAPL,73.63249969482422,72.0875015258789,72.48999786376953,73.44999694824219,183064000,72.65258026123047
2020-05-01,AAPL,74.75,71.4625015258789,71.5625,72.26750183105469,240616800,71.48292541503906
2020-05-04,AAPL,73.42250061035156,71.58000183105469,72.2925033569336,73.29000091552734,133568000,72.49432373046875
2020-05-05,AAPL,75.25,73.61499786376953,73.76499938964844,74.38999938964844,147751200,73.5823745727539
2020-05-06,AAPL,75.80999755859375,74.71749877929688,75.11499786376953,75.15750122070312,142333600,74.34153747558594
2020-05-07,AAPL,76.2925033569336,75.49250030517578,75.80500030517578,75.93499755859375,115215200,75.11061096191406
2020-05-08,AAPL,77.5875015258789,76.07250213623047,76.41000366210938,77.53250122070312,133838400,76.89836883544922
2020-05-11,AAPL,79.26249694824219,76.80999755859375,77.0250015258789,78.75250244140625,145946400,78.10838317871094
2020-05-12,AAPL,79.92250061035156,77.72750091552734,79.4574966430664,77.85250091552734,162301200,77.21574401855469
2020-05-13,AAPL,78.98750305175781,75.80249786376953,78.0374984741211,76.9124984741211,200622400,76.28343200683594
2020-05-14,AAPL,77.44750213623047,75.38249969482422,76.12750244140625,77.38500213623047,158929200,76.75206756591797
2020-05-15,AAPL,76.9749984741211,75.05249786376953,75.0875015258789,76.92749786376953,166348400,76.2983169555664
2020-05-18,AAPL,79.125,77.58000183105469,78.2925033569336,78.73999786376953,135178400,78.09598541259766
2020-05-19,AAPL,79.62999725341797,78.25250244140625,78.75749969482422,78.28500366210938,101729600,77.64471435546875
2020-05-20,AAPL,79.87999725341797,79.12999725341797,79.16999816894531,79.80750274658203,111504800,79.1547622680664
2020-05-21,AAPL,80.22250366210938,78.96749877929688,79.66500091552734,79.2125015258789,102688800,78.56462860107422
2020-05-22,AAPL,79.80750274658203,78.8375015258789,78.94249725341797,79.72250366210938,81803200,79.0704574584961
2020-05-26,AAPL,81.05999755859375,79.125,80.875,79.18250274658203,125522000,78.53486633300781
2020-05-27,AAPL,79.67749786376953,78.27249908447266,79.03500366210938,79.52749633789062,112945200,78.87704467773438
2020-05-28,AAPL,80.86000061035156,78.90750122070312,79.19249725341797,79.5625,133560800,78.91175842285156
2020-05-29,AAPL,80.2874984741211,79.11750030517578,79.8125,79.48500061035156,153532400,78.83488464355469
2020-06-01,AAPL,80.5875015258789,79.30249786376953,79.4375,80.4625015258789,80791200,79.80438995361328
2020-06-02,AAPL,80.86000061035156,79.73249816894531,80.1875,80.83499908447266,87642800,80.1738510131836
2020-06-03,AAPL,81.55000305175781,80.57499694824219,81.16500091552734,81.27999877929688,104491200,80.6152114868164
2020-06-04,AAPL,81.40499877929688,80.19499969482422,81.09750366210938,80.58000183105469,87560400,79.92094421386719
2020-06-05,AAPL,82.9375,80.80750274658203,80.8375015258789,82.875,137250400,82.19715881347656
2020-06-08,AAPL,83.4000015258789,81.83000183105469,82.5625,83.36499786376953,95654400,82.68315887451172
2020-06-09,AAPL,86.40249633789062,83.00250244140625,83.03500366210938,85.99749755859375,147712400,85.29412841796875
2020-06-10,AAPL,88.69249725341797,86.52249908447266,86.9749984741211,88.20999908447266,166651600,87.48853302001953
2020-06-11,AAPL,87.76499938964844,83.87000274658203,87.32749938964844,83.9749984741211,201662400,83.28817749023438
2020-06-12,AAPL,86.94999694824219,83.55500030517578,86.18000030517578,84.69999694824219,200146000,84.00724029541016
2020-06-15,AAPL,86.41999816894531,83.1449966430664,83.3125,85.74749755859375,138808800,85.04617309570312
2020-06-16,AAPL,88.30000305175781,86.18000030517578,87.86499786376953,88.0199966430664,165428800,87.30009460449219
2020-06-17,AAPL,88.8499984741211,87.77249908447266,88.7874984741211,87.89749908447266,114406400,87.17859649658203
2020-06-18,AAPL,88.36250305175781,87.30500030517578,87.85250091552734,87.93250274658203,96820400,87.21330261230469
2020-06-19,AAPL,89.13999938964844,86.2874984741211,88.66000366210938,87.43000030517578,264476000,86.71490478515625
2020-06-22,AAPL,89.86499786376953,87.7874984741211,87.83499908447266,89.71749877929688,135445200,88.98369598388672
2020-06-23,AAPL,93.09500122070312,90.56749725341797,91.0,91.63249969482422,212155600,90.8830337524414
2020-06-24,AAPL,92.19750213623047,89.62999725341797,91.25,90.01499938964844,192623200,89.27876281738281
2020-06-25,AAPL,91.25,89.39250183105469,90.17500305175781,91.20999908447266,137522400,90.46399688720703
2020-06-26,AAPL,91.33000183105469,88.25499725341797,91.10250091552734,88.40750122070312,205256800,87.68441772460938
2020-06-29,AAPL,90.5425033569336,87.81999969482422,88.3125,90.44499969482422,130646000,89.70525360107422
2020-06-30,AAPL,91.49500274658203,90.0,90.0199966430664,91.19999694824219,140223200,90.4540786743164
2020-07-01,AAPL,91.83999633789062,90.97750091552734,91.27999877929688,91.02749633789062,110737200,90.28298950195312
2020-07-02,AAPL,92.61750030517578,90.91000366210938,91.9625015258789,91.02749633789062,114041600,90.28298950195312
2020-07-06,AAPL,93.94499969482422,92.46749877929688,92.5,93.4625015258789,118655600,92.69807434082031
2020-07-07,AAPL,94.65499877929688,93.05750274658203,93.85250091552734,93.17250061035156,112424400,92.41043853759766
2020-07-08,AAPL,95.375,94.08999633789062,94.18000030517578,95.34249877929688,117092000,94.56269836425781
2020-07-09,AAPL,96.31749725341797,94.67250061035156,96.26249694824219,95.75250244140625,125642800,94.9693374633789
2020-07-10,AAPL,95.9800033569336,94.70500183105469,95.33499908447266,95.91999816894531,90257200,95.13545989990234
2020-07-13,AAPL,99.95500183105469,95.25749969482422,97.26499938964844,95.47750091552734,191649200,94.69658660888672
2020-07-14,AAPL,97.25499725341797,93.87750244140625,94.83999633789062,97.05750274658203,170989200,96.263671875
2020-07-15,AAPL,99.24749755859375,96.48999786376953,98.98999786376953,97.7249984741211,153198000,96.92570495605469
2020-07-16,AAPL,97.40499877929688,95.90499877929688,96.5625,96.52249908447266,110577600,95.73303985595703
2020-07-17,AAPL,97.14749908447266,95.83999633789062,96.98750305175781,96.32749938964844,92186800,95.53964233398438
2020-07-20,AAPL,98.5,96.0625,96.4175033569336,98.35749816894531,90318000,97.55303192138672
2020-07-21,AAPL,99.25,96.74250030517578,99.17250061035156,97.0,103433200,96.20663452148438
2020-07-22,AAPL,97.9749984741211,96.60250091552734,96.69249725341797,97.27249908447266,89001600,96.4769058227539
2020-07-23,AAPL,97.07749938964844,92.01000213623047,96.99749755859375,92.84500122070312,197004400,92.08562469482422
2020-07-24,AAPL,92.97000122070312,89.1449966430664,90.98750305175781,92.61499786376953,185438800,91.85749816894531
2020-07-27,AAPL,94.90499877929688,93.4800033569336,93.70999908447266,94.80999755859375,121214000,94.0345458984375
2020-07-28,AAPL,94.55000305175781,93.24749755859375,94.36750030517578,93.25250244140625,103625600,92.48978424072266
2020-07-29,AAPL,95.2300033569336,93.7125015258789,93.75,95.04000091552734,90329200,94.2626724243164
2020-07-30,AAPL,96.29750061035156,93.76750183105469,94.1875,96.19000244140625,158130000,95.40326690673828
2020-07-31,AAPL,106.41500091552734,100.82499694824219,102.88500213623047,106.26000213623047,374336800,105.39090728759766
2020-08-03,AAPL,111.63749694824219,107.89250183105469,108.19999694824219,108.9375,308151200,108.0465087890625
2020-08-04,AAPL,110.79000091552734,108.38749694824219,109.13249969482422,109.66500091552734,173071600,108.76805877685547
2020-08-05,AAPL,110.39250183105469,108.89749908447266,109.37750244140625,110.0625,121776800,109.16229248046875
2020-08-06,AAPL,114.4124984741211,109.79750061035156,110.40499877929688,113.90249633789062,202428800,112.97087860107422
2020-08-07,AAPL,113.67500305175781,110.2925033569336,113.20500183105469,111.11250305175781,198045600,110.40241241455078
2020-08-10,AAPL,113.7750015258789,110.0,112.5999984741211,112.72750091552734,212403600,112.00709533691406
2020-08-11,AAPL,112.48249816894531,109.10749816894531,111.97000122070312,109.375,187902400,108.67601013183594
2020-08-12,AAPL,113.2750015258789,110.29750061035156,110.49749755859375,113.01000213623047,165598000,112.28778839111328
2020-08-13,AAPL,116.0425033569336,113.92749786376953,114.43000030517578,115.01000213623047,210082000,114.2750015258789
2020-08-14,AAPL,115.0,113.04499816894531,114.83000183105469,114.90750122070312,165565200,114.17315673828125
2020-08-17,AAPL,116.0875015258789,113.9625015258789,116.0625,114.60749816894531,119561600,113.87507629394531
2020-08-18,AAPL,116.0,114.00749969482422,114.35250091552734,115.5625,105633600,114.823974609375
2020-08-19,AAPL,117.1624984741211,115.61000061035156,115.98249816894531,115.7074966430664,145538000,114.9680404663086
2020-08-20,AAPL,118.39250183105469,115.73249816894531,115.75,118.2750015258789,126907200,117.5191421508789
2020-08-21,AAPL,124.86750030517578,119.25,119.26249694824219,124.37000274658203,338054800,123.57518768310547
2020-08-24,AAPL,128.78500366210938,123.9375,128.69749450683594,125.85749816894531,345937600,125.05317687988281
2020-08-25,AAPL,125.18000030517578,123.05249786376953,124.69750213623047,124.82499694824219,211495600,124.02727508544922
2020-08-26,AAPL,126.99250030517578,125.0824966430664,126.18000030517578,126.52249908447266,163022400,125.71393585205078
2020-08-27,AAPL,127.48500061035156,123.8324966430664,127.14250183105469,125.01000213623047,155552400,124.21109008789062
2020-08-28,AAPL,126.44249725341797,124.57749938964844,126.01249694824219,124.80750274658203,187630000,124.00989532470703
2020-08-31,AAPL,131.0,126.0,127.58000183105469,129.0399932861328,225702700,128.21534729003906
2020-09-01,AAPL,134.8000030517578,130.52999877929688,132.75999450683594,134.17999267578125,151948100,133.32249450683594
2020-09-02,AAPL,137.97999572753906,127.0,137.58999633789062,131.39999389648438,200119000,130.56024169921875
2020-09-03,AAPL,128.83999633789062,120.5,126.91000366210938,120.87999725341797,257599600,120.10749053955078
2020-09-04,AAPL,123.69999694824219,110.88999938964844,120.06999969482422,120.95999908447266,332607200,120.18697357177734
2020-09-08,AAPL,118.98999786376953,112.68000030517578,113.94999694824219,112.81999969482422,231366600,112.09900665283203
2020-09-09,AAPL,119.13999938964844,115.26000213623047,117.26000213623047,117.31999969482422,176940500,116.57023620605469
2020-09-10,AAPL,120.5,112.5,120.36000061035156,113.48999786376953,182274400,112.76471710205078
2020-09-11,AAPL,115.2300033569336,110.0,114.56999969482422,112.0,180860300,111.28423309326172
2020-09-14,AAPL,115.93000030517578,112.80000305175781,114.72000122070312,115.36000061035156,140150100,114.62277221679688
2020-09-15,AAPL,118.83000183105469,113.61000061035156,118.33000183105469,115.54000091552734,184642000,114.80162048339844
2020-09-16,AAPL,116.0,112.04000091552734,115.2300033569336,112.12999725341797,154679000,111.41340637207031
2020-09-17,AAPL,112.19999694824219,108.70999908447266,109.72000122070312,110.33999633789062,178011000,109.63484191894531
2020-09-18,AAPL,110.87999725341797,106.08999633789062,110.4000015258789,106.83999633789062,287104900,106.15721893310547
2020-09-21,AAPL,110.19000244140625,103.0999984741211,104.54000091552734,110.08000183105469,195713800,109.37651062011719
2020-09-22,AAPL,112.86000061035156,109.16000366210938,112.68000030517578,111.80999755859375,183055400,111.09545135498047
2020-09-23,AAPL,112.11000061035156,106.7699966430664,111.62000274658203,107.12000274658203,150718700,106.43543243408203
2020-09-24,AAPL,110.25,105.0,105.16999816894531,108.22000122070312,167743300,107.52839660644531
2020-09-25,AAPL,112.44000244140625,107.66999816894531,108.43000030517578,112.27999877929688,149981400,111.56243896484375
2020-09-28,AAPL,115.31999969482422,112.77999877929688,115.01000213623047,114.95999908447266,137672400,114.2253189086914
2020-09-29,AAPL,115.30999755859375,113.56999969482422,114.55000305175781,114.08999633789062,99382200,113.36088562011719
2020-09-30,AAPL,117.26000213623047,113.62000274658203,113.79000091552734,115.80999755859375,142675200,115.06988525390625
2020-10-01,AAPL,117.72000122070312,115.83000183105469,117.63999938964844,116.79000091552734,116120400,116.04363250732422
2020-10-02,AAPL,115.37000274658203,112.22000122070312,112.88999938964844,113.0199966430664,144712000,112.29772186279297
2020-10-05,AAPL,116.6500015258789,113.55000305175781,113.91000366210938,116.5,106243800,115.75548553466797
2020-10-06,AAPL,116.12000274658203,112.25,115.69999694824219,113.16000366210938,161498200,112.43682861328125
2020-10-07,AAPL,115.55000305175781,114.12999725341797,114.62000274658203,115.08000183105469,96849000,114.34455108642578
2020-10-08,AAPL,116.4000015258789,114.58999633789062,116.25,114.97000122070312,83477200,114.23526000976562
2020-10-09,AAPL,117.0,114.91999816894531,115.27999877929688,116.97000122070312,100506900,116.22248077392578
2020-10-12,AAPL,125.18000030517578,119.27999877929688,120.05999755859375,124.4000015258789,240226800,123.60499572753906
2020-10-13,AAPL,125.38999938964844,119.6500015258789,125.2699966430664,121.0999984741211,262330500,120.32608032226562
2020-10-14,AAPL,123.02999877929688,119.62000274658203,121.0,121.19000244140625,150712000,120.4155044555664
2020-10-15,AAPL,121.19999694824219,118.1500015258789,118.72000122070312,120.70999908447266,112559200,119.93856811523438
2020-10-16,AAPL,121.55000305175781,118.80999755859375,121.27999877929688,119.0199966430664,115393800,118.25936889648438
2020-10-19,AAPL,120.41999816894531,115.66000366210938,119.95999908447266,115.9800033569336,120639300,115.23881530761719
2020-10-20,AAPL,118.9800033569336,115.62999725341797,116.19999694824219,117.51000213623047,124423700,116.75902557373047
2020-10-21,AAPL,118.70999908447266,116.44999694824219,116.66999816894531,116.87000274658203,89946000,116.12311553955078
2020-10-22,AAPL,118.04000091552734,114.58999633789062,117.44999694824219,115.75,101988000,115.0102767944336
2020-10-23,AAPL,116.55000305175781,114.27999877929688,116.38999938964844,115.04000091552734,82572600,114.3048095703125
2020-10-26,AAPL,116.55000305175781,112.87999725341797,114.01000213623047,115.05000305175781,111850700,114.31474304199219
2020-10-27,AAPL,117.27999877929688,114.54000091552734,115.48999786376953,116.5999984741211,92276800,115.85484313964844
2020-10-28,AAPL,115.43000030517578,111.0999984741211,115.05000305175781,111.19999694824219,143937800,110.48934173583984
2020-10-29,AAPL,116.93000030517578,112.19999694824219,112.37000274658203,115.31999969482422,146129200,114.58302307128906
2020-10-30,AAPL,111.98999786376953,107.72000122070312,111.05999755859375,108.86000061035156,190272600,108.164306640625
2020-11-02,AAPL,110.68000030517578,107.31999969482422,109.11000061035156,108.7699966430664,122866900,108.07488250732422
2020-11-03,AAPL,111.48999786376953,108.7300033569336,109.66000366210938,110.44000244140625,107624400,109.73420715332031
2020-11-04,AAPL,115.58999633789062,112.3499984741211,114.13999938964844,114.94999694824219,138235500,114.21538543701172
2020-11-05,AAPL,119.62000274658203,116.87000274658203,117.94999694824219,119.02999877929688,126387100,118.2693099975586
2020-11-06,AAPL,119.19999694824219,116.12999725341797,118.31999969482422,118.69000244140625,114457900,118.13494873046875
2020-11-09,AAPL,121.98999786376953,116.05000305175781,120.5,116.31999969482422,154515300,115.7760238647461
2020-11-10,AAPL,117.58999633789062,114.12999725341797,115.55000305175781,115.97000122070312,138023400,115.42767333984375
2020-11-11,AAPL,119.62999725341797,116.44000244140625,117.19000244140625,119.48999786376953,112295000,118.93120574951172
2020-11-12,AAPL,120.52999877929688,118.56999969482422,119.62000274658203,119.20999908447266,103162300,118.65251922607422
2020-11-13,AAPL,119.66999816894531,117.87000274658203,119.44000244140625,119.26000213623047,81581900,118.70228576660156
2020-11-16,AAPL,120.98999786376953,118.1500015258789,118.91999816894531,120.30000305175781,91183000,119.73741912841797
2020-11-17,AAPL,120.66999816894531,118.95999908447266,119.55000305175781,119.38999938964844,74271000,118.83167266845703
2020-11-18,AAPL,119.81999969482422,118.0,118.61000061035156,118.02999877929688,76322100,117.47802734375
2020-11-19,AAPL,119.05999755859375,116.80999755859375,117.58999633789062,118.63999938964844,74113000,118.08517456054688
2020-11-20,AAPL,118.7699966430664,117.29000091552734,118.63999938964844,117.33999633789062,73604300,116.79125213623047
2020-11-23,AAPL,117.62000274658203,113.75,117.18000030517578,113.8499984741211,127959300,113.31758880615234
2020-11-24,AAPL,115.8499984741211,112.58999633789062,113.91000366210938,115.16999816894531,113874200,114.63140869140625
2020-11-25,AAPL,116.75,115.16999816894531,115.55000305175781,116.02999877929688,76499200,115.48738098144531
2020-11-27,AAPL,117.48999786376953,116.22000122070312,116.56999969482422,116.58999633789062,46691300,116.04476165771484
2020-11-30,AAPL,120.97000122070312,116.80999755859375,116.97000122070312,119.05000305175781,169410200,118.4932632446289
2020-12-01,AAPL,123.47000122070312,120.01000213623047,121.01000213623047,122.72000122070312,127728200,122.14610290527344
2020-12-02,AAPL,123.37000274658203,120.88999938964844,122.0199966430664,123.08000183105469,89004200,122.5044174194336
2020-12-03,AAPL,123.77999877929688,122.20999908447266,123.5199966430664,122.94000244140625,78967600,122.36507415771484
2020-12-04,AAPL,122.86000061035156,121.5199966430664,122.5999984741211,122.25,78260400,121.67829132080078
2020-12-07,AAPL,124.56999969482422,122.25,122.30999755859375,123.75,86712000,123.17127990722656
2020-12-08,AAPL,124.9800033569336,123.08999633789062,124.37000274658203,124.37999725341797,82225500,123.79833221435547
2020-12-09,AAPL,125.94999694824219,121.0,124.52999877929688,121.77999877929688,115089200,121.21049499511719
2020-12-10,AAPL,123.87000274658203,120.1500015258789,120.5,123.23999786376953,81312200,122.66366577148438
2020-12-11,AAPL,122.76000213623047,120.55000305175781,122.43000030517578,122.41000366210938,86939800,121.83755493164062
2020-12-14,AAPL,123.3499984741211,121.54000091552734,122.5999984741211,121.77999877929688,79184500,121.21049499511719
2020-12-15,AAPL,127.9000015258789,124.12999725341797,124.33999633789062,127.87999725341797,157243700,127.28197479248047
2020-12-16,AAPL,128.3699951171875,126.55999755859375,127.41000366210938,127.80999755859375,98208600,127.21229553222656
2020-12-17,AAPL,129.5800018310547,128.0399932861328,128.89999389648438,128.6999969482422,94359800,128.09812927246094
2020-12-18,AAPL,129.10000610351562,126.12000274658203,128.9600067138672,126.66000366210938,192541500,126.06768035888672
2020-12-21,AAPL,128.30999755859375,123.44999694824219,125.0199966430664,128.22999572753906,121251600,127.63033294677734
2020-12-22,AAPL,134.41000366210938,129.64999389648438,131.61000061035156,131.8800048828125,168904800,131.2632598876953
2020-12-23,AAPL,132.42999267578125,130.77999877929688,132.16000366210938,130.9600067138672,88223700,130.34756469726562
2020-12-24,AAPL,133.4600067138672,131.10000610351562,131.32000732421875,131.97000122070312,54930100,131.35284423828125
2020-12-28,AAPL,137.33999633789062,133.50999450683594,133.99000549316406,136.69000244140625,124486200,136.05078125
2020-12-29,AAPL,138.7899932861328,134.33999633789062,138.0500030517578,134.8699951171875,121047300,134.23927307128906
2020-12-30,AAPL,135.99000549316406,133.39999389648438,135.5800018310547,133.72000122070312,96452100,133.09466552734375
2020-12-31,AAPL,134.74000549316406,131.72000122070312,134.0800018310547,132.69000244140625,99116600,132.06947326660156
